tick,utilization,queue_depth,borrowed_gpu
0,0.0,0,0.0
1,0.0,0,0.0
2,0.0,0,0.0
3,0.0,0,0.0
4,0.025,0,0.0
5,0.025,0,0.0
6,0.075,0,0.0
7,0.075,0,0.0
8,0.075,0,0.0
9,0.1,0,0.0
10,0.1,0,0.0
11,0.1,0,0.0
12,0.1,0,0.0
13,0.15,0,0.0
14,0.15,0,1.0
15,0.15,0,1.0
16,0.175,0,1.0
17,0.175,0,1.0
18,0.175,0,1.0
19,0.25,0,1.0
20,0.275,0,1.0
21,0.275,0,1.0
22,0.275,0,1.0
23,0.275,0,1.0
24,0.275,0,1.0
25,0.275,0,1.0
26,0.275,1,1.0
27,0.3,1,1.0
28,0.3,1,1.0
29,0.275,1,1.0
30,0.275,1,1.0
31,0.325,1,2.0
32,0.325,1,2.0
33,0.325,1,2.0
34,0.325,1,2.0
35,0.375,1,2.0
36,0.375,1,3.0
37,0.4,1,4.0
38,0.375,1,4.0
39,0.375,1,4.0
40,0.35,1,3.0
41,0.4,1,4.0
42,0.425,1,5.0
43,0.425,1,5.0
44,0.45,1,5.0
45,0.4,1,5.0
46,0.45,2,5.0
47,0.45,2,5.0
48,0.425,2,5.0
49,0.4,2,5.0
50,0.475,0,6.0
51,0.475,0,6.0
52,0.45,0,6.0
53,0.45,0,6.0
54,0.45,0,6.0
55,0.475,0,6.0
56,0.45,0,7.0
57,0.45,0,8.0
58,0.425,0,6.0
59,0.45,0,6.0
60,0.475,1,6.0
61,0.475,1,8.0
62,0.475,1,8.0
63,0.425,4,8.0
64,0.45,3,8.0
65,0.45,3,8.0
66,0.425,3,7.0
67,0.45,2,7.0
68,0.45,1,8.0
69,0.475,1,8.0
70,0.5,2,8.0
71,0.525,1,8.0
72,0.525,1,8.0
73,0.525,1,8.0
74,0.525,1,8.0
75,0.525,2,8.0
76,0.5,2,8.0
77,0.5,2,8.0
78,0.525,3,8.0
79,0.55,2,8.0
80,0.6,2,8.0
81,0.6,2,8.0
82,0.6,2,8.0
83,0.55,4,8.0
84,0.55,3,7.0
85,0.55,4,7.0
86,0.55,4,7.0
87,0.575,5,7.0
88,0.55,5,8.0
89,0.55,5,7.0
90,0.575,4,7.0
91,0.575,6,8.0
92,0.575,6,8.0
93,0.575,6,8.0
94,0.575,7,8.0
95,0.575,7,8.0
96,0.575,7,8.0
97,0.575,7,8.0
98,0.575,7,8.0
99,0.575,7,8.0
100,0.575,8,8.0
101,0.55,8,8.0
102,0.55,11,8.0
103,0.575,11,7.0
104,0.6,10,7.0
105,0.6,10,7.0
106,0.6,10,7.0
107,0.6,10,7.0
108,0.6,10,7.0
109,0.6,10,7.0
110,0.6,10,7.0
111,0.6,10,7.0
112,0.525,10,7.0
113,0.575,10,7.0
114,0.65,8,7.0
115,0.65,8,7.0
116,0.65,8,7.0
117,0.625,10,7.0
118,0.65,9,7.0
119,0.65,10,7.0
120,0.65,11,7.0
121,0.65,11,7.0
122,0.65,11,7.0
123,0.65,11,7.0
124,0.675,11,7.0
125,0.675,11,7.0
126,0.725,11,7.0
127,0.725,11,7.0
128,0.725,11,7.0
129,0.725,12,7.0
130,0.725,12,7.0
131,0.675,14,7.0
132,0.725,13,7.0
133,0.7,15,8.0
134,0.675,14,8.0
135,0.725,12,8.0
136,0.725,12,9.0
137,0.75,12,9.0
138,0.75,12,9.0
139,0.7,12,9.0
140,0.7,12,9.0
141,0.7,12,8.0
142,0.7,12,8.0
143,0.7,12,8.0
144,0.7,12,8.0
145,0.7,12,8.0
146,0.7,12,8.0
147,0.7,12,8.0
148,0.65,12,8.0
149,0.575,12,8.0
150,0.65,11,8.0
151,0.65,11,9.0
152,0.65,12,8.0
153,0.675,11,8.0
154,0.675,11,9.0
155,0.675,12,9.0
156,0.675,12,9.0
157,0.675,12,9.0
158,0.725,12,9.0
159,0.725,12,9.0
160,0.725,12,9.0
161,0.725,12,9.0
162,0.675,12,9.0
163,0.675,12,9.0
164,0.7,12,9.0
165,0.7,12,9.0
166,0.7,13,9.0
167,0.7,13,9.0
168,0.7,13,9.0
169,0.7,13,9.0
170,0.7,13,9.0
171,0.7,13,9.0
172,0.7,13,9.0
173,0.65,15,9.0
174,0.675,14,9.0
175,0.625,16,9.0
176,0.65,16,8.0
177,0.7,14,9.0
178,0.7,14,9.0
179,0.7,14,9.0
180,0.7,14,9.0
181,0.675,17,9.0
182,0.725,15,9.0
183,0.725,15,9.0
184,0.7,15,9.0
185,0.7,15,8.0
186,0.725,15,9.0
187,0.725,15,9.0
188,0.7,15,9.0
189,0.7,15,9.0
190,0.7,16,8.0
191,0.725,15,9.0
192,0.75,18,9.0
193,0.75,18,12.0
194,0.75,18,12.0
195,0.75,19,12.0
196,0.8,19,12.0
197,0.8,19,12.0
198,0.775,22,12.0
199,0.775,24,12.0
200,0.825,23,12.0
201,0.825,23,12.0
202,0.825,24,12.0
203,0.825,24,12.0
204,0.825,24,12.0
205,0.825,24,12.0
206,0.775,25,12.0
207,0.8,25,11.0
208,0.825,24,11.0
209,0.8,24,11.0
210,0.775,24,11.0
211,0.725,25,10.0
212,0.75,24,10.0
213,0.75,24,9.0
214,0.7,26,9.0
215,0.7,25,8.0
216,0.7,24,9.0
217,0.7,25,8.0
218,0.7,25,9.0
219,0.75,23,9.0
220,0.775,23,9.0
221,0.8,23,10.0
222,0.825,23,10.0
223,0.825,23,11.0
224,0.825,23,11.0
225,0.825,23,11.0
226,0.775,23,11.0
227,0.725,23,11.0
228,0.725,22,9.0
229,0.8,19,9.0
230,0.8,19,10.0
231,0.8,19,10.0
232,0.8,19,10.0
233,0.8,19,10.0
234,0.775,19,10.0
235,0.775,19,9.0
236,0.775,19,9.0
237,0.775,19,9.0
238,0.775,19,9.0
239,0.775,20,9.0
240,0.75,20,9.0
241,0.7,20,9.0
242,0.7,19,9.0
243,0.7,19,9.0
244,0.7,19,9.0
245,0.725,19,8.0
246,0.725,19,8.0
247,0.75,19,10.0
248,0.725,19,10.0
249,0.725,19,10.0
250,0.725,19,10.0
251,0.725,19,10.0
252,0.725,19,10.0
253,0.7,19,10.0
254,0.7,19,10.0
255,0.7,18,9.0
256,0.7,19,9.0
257,0.7,19,9.0
258,0.7,19,9.0
259,0.7,19,9.0
260,0.7,19,9.0
261,0.7,19,9.0
262,0.7,20,9.0
263,0.675,20,9.0
264,0.675,20,10.0
265,0.675,20,10.0
266,0.675,20,10.0
267,0.675,20,10.0
268,0.675,20,10.0
269,0.675,20,10.0
270,0.675,20,10.0
271,0.675,20,10.0
272,0.675,20,10.0
273,0.675,20,10.0
274,0.675,20,10.0
275,0.675,20,10.0
276,0.675,20,10.0
277,0.675,20,10.0
278,0.675,20,10.0
279,0.675,20,10.0
280,0.675,19,10.0
281,0.675,19,8.0
282,0.675,19,9.0
283,0.65,19,9.0
284,0.65,19,9.0
285,0.65,19,9.0
286,0.65,19,9.0
287,0.65,19,9.0
288,0.65,19,9.0
289,0.65,19,9.0
290,0.625,19,9.0
291,0.625,19,9.0
292,0.625,19,8.0
293,0.6,19,9.0
294,0.6,19,9.0
295,0.6,19,8.0
296,0.6,18,8.0
297,0.6,18,8.0
298,0.6,18,8.0
299,0.6,18,8.0
300,0.6,18,8.0
301,0.6,18,8.0
302,0.6,18,8.0
303,0.575,19,8.0
304,0.575,19,8.0
305,0.6,18,7.0
306,0.625,17,8.0
307,0.625,17,7.0
308,0.65,16,7.0
309,0.65,16,8.0
310,0.65,16,8.0
311,0.65,16,8.0
312,0.675,17,8.0
313,0.7,17,8.0
314,0.7,17,8.0
315,0.7,17,8.0
316,0.675,20,8.0
317,0.7,19,8.0
318,0.7,18,8.0
319,0.7,18,8.0
320,0.675,18,8.0
321,0.675,18,8.0
322,0.675,18,8.0
323,0.675,18,8.0
324,0.7,20,8.0
325,0.7,20,8.0
326,0.7,21,8.0
327,0.7,22,8.0
328,0.7,21,8.0
329,0.7,21,8.0
330,0.7,22,8.0
331,0.7,22,8.0
332,0.7,22,8.0
333,0.7,22,8.0
334,0.7,21,8.0
335,0.675,21,8.0
336,0.675,22,8.0
337,0.7,21,8.0
338,0.7,21,8.0
339,0.7,22,8.0
340,0.7,22,8.0
341,0.675,22,8.0
342,0.675,22,8.0
343,0.7,21,8.0
344,0.675,21,8.0
345,0.65,21,8.0
346,0.6,21,7.0
347,0.575,20,5.0
348,0.575,20,6.0
349,0.625,18,7.0
350,0.675,17,7.0
351,0.675,17,7.0
352,0.675,17,7.0
353,0.675,18,7.0
354,0.625,18,7.0
355,0.625,18,7.0
356,0.625,19,7.0
357,0.65,18,7.0
358,0.6,17,7.0
359,0.575,18,7.0
360,0.625,16,7.0
361,0.6,15,7.0
362,0.6,17,5.0
363,0.575,16,6.0
364,0.6,17,7.0
365,0.6,16,7.0
366,0.6,16,7.0
367,0.6,16,6.0
368,0.6,15,6.0
369,0.625,15,6.0
370,0.625,15,6.0
371,0.6,15,6.0
372,0.55,15,6.0
373,0.625,13,6.0
374,0.625,14,6.0
375,0.625,14,6.0
376,0.65,15,6.0
377,0.675,14,7.0
378,0.65,14,7.0
379,0.625,14,7.0
