tick,utilization,queue_depth,borrowed_gpu
0,0.0,0,0.0
1,0.0,0,0.0
2,0.0,0,0.0
3,0.0,0,0.0
4,0.0,0,0.0
5,0.0,0,0.0
6,0.0,0,0.0
7,0.0,0,0.0
8,0.0,0,0.0
9,0.0,0,0.0
10,0.0,0,0.0
11,0.0,0,0.0
12,0.0,0,0.0
13,0.0,0,0.0
14,0.0,0,0.0
15,0.025,0,0.0
16,0.025,0,0.0
17,0.025,0,0.0
18,0.025,0,0.0
19,0.025,0,0.0
20,0.025,0,0.0
21,0.025,0,0.0
22,0.025,0,0.0
23,0.025,0,0.0
24,0.025,0,0.0
25,0.05,0,0.0
26,0.05,0,0.0
27,0.05,0,0.0
28,0.05,0,0.0
29,0.05,0,0.0
30,0.1,0,0.0
31,0.1,0,0.0
32,0.1,0,0.0
33,0.1,0,0.0
34,0.1,0,0.0
35,0.125,0,0.0
36,0.125,0,0.0
37,0.125,0,0.0
38,0.125,0,0.0
39,0.125,0,0.0
40,0.15,0,0.0
41,0.15,0,0.0
42,0.15,0,0.0
43,0.15,0,0.0
44,0.15,0,0.0
45,0.15,0,0.0
46,0.15,0,0.0
47,0.15,0,0.0
48,0.15,0,0.0
49,0.15,0,0.0
50,0.175,0,0.0
51,0.175,0,0.0
52,0.175,0,0.0
53,0.2,0,0.0
54,0.2,0,0.0
55,0.2,0,0.0
56,0.2,0,0.0
57,0.2,0,0.0
58,0.2,0,0.0
59,0.2,0,0.0
60,0.175,0,0.0
61,0.175,0,0.0
62,0.175,0,0.0
63,0.175,0,0.0
64,0.175,0,0.0
65,0.175,0,0.0
66,0.175,0,0.0
67,0.175,0,0.0
68,0.175,0,0.0
69,0.175,0,0.0
70,0.175,0,0.0
71,0.15,0,0.0
72,0.2,0,0.0
73,0.2,0,0.0
74,0.2,0,0.0
75,0.2,0,0.0
76,0.2,0,0.0
77,0.2,0,0.0
78,0.2,0,0.0
79,0.2,0,0.0
80,0.2,0,0.0
81,0.2,0,0.0
82,0.2,0,0.0
83,0.2,0,0.0
84,0.2,0,0.0
85,0.2,0,0.0
86,0.2,0,0.0
87,0.2,0,0.0
88,0.2,0,0.0
89,0.2,0,0.0
90,0.2,0,0.0
91,0.175,0,0.0
92,0.175,0,0.0
93,0.175,0,0.0
94,0.175,0,0.0
95,0.175,0,0.0
96,0.175,0,0.0
97,0.175,0,0.0
98,0.175,0,0.0
99,0.2,0,0.0
100,0.2,0,0.0
101,0.2,0,0.0
102,0.2,0,0.0
103,0.2,0,0.0
104,0.2,0,0.0
105,0.2,0,0.0
106,0.275,0,0.0
107,0.275,0,0.0
108,0.25,0,0.0
109,0.25,0,0.0
110,0.25,0,0.0
111,0.25,0,0.0
112,0.25,0,0.0
113,0.25,0,0.0
114,0.25,0,0.0
115,0.2,0,0.0
116,0.2,0,0.0
117,0.2,0,0.0
118,0.25,0,0.0
119,0.25,0,0.0
120,0.25,0,0.0
121,0.25,0,0.0
122,0.3,1,0.0
123,0.3,1,0.0
124,0.3,1,0.0
125,0.325,1,0.0
126,0.325,1,0.0
127,0.325,1,0.0
128,0.325,1,0.0
129,0.325,1,0.0
130,0.325,1,0.0
131,0.325,1,0.0
132,0.325,1,0.0
133,0.325,1,0.0
134,0.35,1,0.0
135,0.35,1,0.0
136,0.35,1,0.0
137,0.375,1,0.0
138,0.35,1,0.0
139,0.35,1,0.0
140,0.35,1,0.0
141,0.35,1,0.0
142,0.35,1,0.0
143,0.35,1,0.0
144,0.35,1,0.0
145,0.35,1,0.0
146,0.35,1,0.0
147,0.35,1,0.0
148,0.35,1,0.0
149,0.35,1,0.0
150,0.35,1,0.0
151,0.35,1,0.0
152,0.35,1,0.0
153,0.35,1,0.0
154,0.35,1,0.0
155,0.35,1,0.0
156,0.325,1,0.0
157,0.325,1,0.0
158,0.325,1,0.0
159,0.325,1,0.0
160,0.325,2,0.0
161,0.325,2,0.0
162,0.375,2,0.0
163,0.375,2,0.0
164,0.375,2,0.0
165,0.375,2,0.0
166,0.375,2,0.0
167,0.375,2,0.0
168,0.375,2,0.0
169,0.375,2,0.0
170,0.375,2,0.0
171,0.4,2,0.0
172,0.45,1,0.0
173,0.4,1,0.0
174,0.4,1,0.0
175,0.35,1,0.0
176,0.35,1,0.0
177,0.35,1,0.0
178,0.35,1,0.0
179,0.35,1,0.0
180,0.375,1,0.0
181,0.375,1,0.0
182,0.375,1,0.0
183,0.4,1,0.0
184,0.4,1,1.0
185,0.4,1,1.0
186,0.4,1,1.0
187,0.425,1,1.0
188,0.425,1,1.0
189,0.425,1,1.0
190,0.425,1,1.0
191,0.425,1,1.0
192,0.425,1,1.0
193,0.4,1,1.0
194,0.4,1,1.0
195,0.4,1,1.0
196,0.4,1,1.0
197,0.4,1,1.0
198,0.4,1,1.0
199,0.4,1,1.0
200,0.375,2,1.0
201,0.425,2,1.0
202,0.425,2,1.0
203,0.425,2,1.0
204,0.425,1,1.0
205,0.425,1,1.0
206,0.425,1,1.0
207,0.425,1,1.0
208,0.425,1,1.0
209,0.425,1,1.0
210,0.45,1,1.0
211,0.45,1,1.0
212,0.45,1,1.0
213,0.45,1,1.0
214,0.45,1,1.0
215,0.45,1,1.0
216,0.45,1,1.0
217,0.45,1,1.0
218,0.475,1,1.0
219,0.475,1,1.0
220,0.5,1,1.0
221,0.5,1,1.0
222,0.5,1,1.0
223,0.475,1,1.0
224,0.475,2,1.0
225,0.525,2,1.0
226,0.525,2,1.0
227,0.525,2,1.0
228,0.525,1,1.0
229,0.525,1,1.0
230,0.525,1,1.0
231,0.525,1,1.0
232,0.525,1,1.0
233,0.525,1,1.0
234,0.525,1,1.0
235,0.525,1,1.0
236,0.525,1,1.0
237,0.5,1,1.0
238,0.5,1,1.0
239,0.525,1,1.0
240,0.525,1,1.0
241,0.525,1,1.0
242,0.525,1,1.0
243,0.525,1,1.0
244,0.525,1,2.0
245,0.525,1,2.0
246,0.525,1,2.0
247,0.525,1,2.0
248,0.525,1,1.0
249,0.5,1,1.0
250,0.5,1,1.0
251,0.5,1,1.0
252,0.525,1,1.0
253,0.525,1,1.0
254,0.5,1,1.0
255,0.5,1,1.0
256,0.525,1,1.0
257,0.525,1,1.0
258,0.5,1,1.0
259,0.5,1,1.0
260,0.5,1,2.0
261,0.5,1,2.0
262,0.5,1,2.0
263,0.5,1,2.0
264,0.5,1,1.0
265,0.475,1,1.0
266,0.475,1,1.0
267,0.475,1,1.0
268,0.475,3,1.0
269,0.475,3,1.0
270,0.5,3,1.0
271,0.5,3,1.0
272,0.5,2,1.0
273,0.5,2,1.0
274,0.5,2,1.0
275,0.5,2,1.0
276,0.5,2,0.0
277,0.5,2,0.0
278,0.5,2,0.0
279,0.45,2,0.0
280,0.45,2,0.0
281,0.475,2,0.0
282,0.475,2,0.0
283,0.475,2,0.0
284,0.475,2,0.0
285,0.475,2,0.0
286,0.475,2,0.0
287,0.475,2,0.0
288,0.475,2,1.0
289,0.475,2,1.0
290,0.475,2,1.0
291,0.425,2,1.0
292,0.425,2,1.0
293,0.425,2,1.0
294,0.425,2,1.0
295,0.4,2,1.0
296,0.4,4,1.0
297,0.45,4,1.0
298,0.45,4,1.0
299,0.45,4,1.0
300,0.5,2,1.0
301,0.5,2,1.0
302,0.5,2,1.0
303,0.5,2,1.0
304,0.5,2,1.0
305,0.5,2,1.0
306,0.5,2,1.0
307,0.5,2,1.0
308,0.5,3,1.0
309,0.5,3,1.0
310,0.5,3,1.0
311,0.5,3,1.0
312,0.475,3,1.0
313,0.475,3,1.0
314,0.475,3,1.0
315,0.45,3,1.0
316,0.45,5,1.0
317,0.45,5,1.0
318,0.45,5,1.0
319,0.45,6,1.0
320,0.5,4,1.0
321,0.5,4,1.0
322,0.5,4,1.0
323,0.5,4,1.0
324,0.5,4,1.0
325,0.5,4,1.0
326,0.5,4,1.0
327,0.5,4,1.0
328,0.475,4,1.0
329,0.475,4,1.0
330,0.475,4,1.0
331,0.45,4,1.0
332,0.475,4,1.0
333,0.425,4,1.0
334,0.425,4,1.0
335,0.425,4,1.0
336,0.425,4,0.0
337,0.425,4,0.0
338,0.4,4,0.0
339,0.4,4,0.0
340,0.4,4,0.0
341,0.4,4,0.0
342,0.4,4,0.0
343,0.425,4,0.0
344,0.425,4,0.0
345,0.425,4,0.0
346,0.425,4,0.0
347,0.425,4,0.0
348,0.425,4,0.0
349,0.425,4,0.0
350,0.425,4,0.0
351,0.425,4,0.0
352,0.425,4,0.0
353,0.45,4,0.0
354,0.45,4,0.0
355,0.45,4,0.0
356,0.45,5,0.0
357,0.45,5,0.0
358,0.45,5,0.0
359,0.45,5,0.0
360,0.5,5,3.0
361,0.5,5,3.0
362,0.5,5,3.0
363,0.5,5,3.0
364,0.5,6,3.0
365,0.525,6,3.0
366,0.525,6,3.0
367,0.525,6,3.0
368,0.525,5,5.0
369,0.525,5,5.0
370,0.525,5,5.0
371,0.525,5,5.0
372,0.525,5,5.0
373,0.525,5,5.0
374,0.5,5,5.0
375,0.5,5,5.0
376,0.5,5,5.0
377,0.55,5,5.0
378,0.525,5,5.0
379,0.525,5,5.0
