tick,utilization,queue_depth,borrowed_gpu
152,0.4,5,6.0
153,0.4,5,6.0
154,0.4,5,6.0
155,0.4,5,6.0
156,0.45,5,6.0
157,0.45,5,6.0
158,0.4,5,6.0
159,0.4,5,6.0
160,0.4,5,6.0
161,0.4,5,6.0
162,0.4,5,6.0
163,0.4,5,6.0
164,0.4,5,4.0
165,0.375,5,4.0
166,0.425,5,4.0
167,0.425,5,4.0
168,0.425,3,4.0
169,0.425,3,4.0
170,0.425,3,4.0
171,0.425,3,4.0
172,0.4,3,5.0
173,0.4,3,5.0
174,0.475,3,5.0
175,0.475,3,5.0
176,0.45,2,8.0
177,0.45,2,8.0
178,0.45,2,8.0
179,0.45,2,8.0
180,0.45,5,7.0
181,0.4,5,7.0
182,0.35,5,7.0
183,0.325,5,7.0
184,0.3,5,6.0
185,0.3,5,6.0
186,0.325,5,6.0
187,0.325,5,6.0
188,0.325,5,6.0
189,0.4,5,6.0
190,0.4,5,6.0
191,0.4,5,6.0
192,0.4,4,4.0
193,0.4,4,4.0
194,0.4,4,4.0
195,0.4,4,4.0
196,0.425,5,4.0
197,0.425,5,4.0
198,0.425,5,4.0
199,0.4,5,4.0
200,0.4,6,5.0
201,0.425,6,5.0
202,0.375,6,5.0
203,0.375,6,5.0
204,0.375,6,6.0
205,0.375,6,6.0
206,0.375,6,6.0
207,0.425,6,6.0
208,0.425,5,6.0
209,0.45,5,6.0
210,0.45,5,6.0
211,0.45,5,6.0
212,0.45,5,6.0
213,0.45,5,6.0
214,0.45,5,6.0
215,0.45,5,6.0
216,0.5,6,6.0
217,0.475,6,6.0
218,0.475,6,6.0
219,0.5,6,6.0
220,0.5,6,7.0
221,0.5,6,7.0
222,0.5,6,7.0
223,0.5,6,7.0
224,0.5,6,7.0
225,0.525,6,7.0
226,0.525,6,7.0
227,0.525,6,7.0
228,0.525,5,8.0
229,0.525,5,8.0
230,0.525,5,8.0
231,0.525,5,8.0
232,0.525,5,8.0
233,0.5,5,8.0
234,0.5,5,8.0
235,0.5,5,8.0
236,0.5,5,8.0
237,0.5,5,8.0
238,0.475,5,8.0
239,0.475,5,8.0
240,0.425,6,8.0
241,0.4,7,8.0
242,0.425,6,8.0
243,0.425,6,8.0
244,0.425,5,8.0
245,0.425,5,8.0
246,0.4,5,8.0
247,0.4,5,8.0
248,0.4,5,5.0
249,0.4,5,5.0
250,0.425,5,5.0
251,0.4,5,5.0
252,0.4,5,4.0
253,0.4,5,4.0
254,0.4,5,4.0
255,0.4,5,4.0
256,0.4,5,5.0
257,0.4,5,5.0
258,0.375,5,5.0
259,0.375,5,5.0
260,0.375,5,4.0
261,0.375,5,4.0
262,0.375,5,4.0
263,0.4,5,4.0
264,0.4,5,4.0
265,0.4,5,4.0
266,0.4,5,4.0
267,0.4,5,4.0
268,0.375,7,4.0
269,0.4,7,4.0
270,0.4,7,4.0
271,0.4,7,4.0
272,0.375,6,4.0
273,0.375,6,4.0
274,0.375,6,4.0
275,0.375,6,4.0
276,0.375,6,4.0
277,0.375,6,4.0
278,0.35,6,4.0
279,0.35,6,4.0
280,0.45,6,4.0
281,0.4,6,4.0
282,0.4,6,4.0
283,0.4,6,4.0
284,0.4,6,4.0
285,0.375,6,4.0
286,0.425,6,4.0
287,0.425,6,4.0
288,0.425,4,4.0
289,0.425,4,4.0
290,0.425,4,4.0
291,0.4,4,4.0
292,0.4,4,4.0
293,0.4,4,4.0
294,0.375,4,4.0
295,0.375,4,4.0
296,0.375,4,4.0
297,0.375,4,4.0
298,0.375,4,4.0
299,0.375,4,4.0
300,0.375,5,4.0
