tick,utilization,queue_depth,borrowed_gpu
0,0.0,0,0.0
1,0.0,0,0.0
2,0.0,0,0.0
3,0.0,0,0.0
4,0.0,1,0.0
5,0.025,0,0.0
6,0.075,0,0.0
7,0.075,0,0.0
8,0.075,0,0.0
9,0.1,0,0.0
10,0.1,0,0.0
11,0.1,0,0.0
12,0.1,0,0.0
13,0.15,0,0.0
14,0.15,0,1.0
15,0.15,0,1.0
16,0.175,0,1.0
17,0.175,0,1.0
18,0.175,0,1.0
19,0.25,0,1.0
20,0.275,0,1.0
21,0.275,0,1.0
22,0.275,0,1.0
23,0.275,0,1.0
24,0.275,0,1.0
25,0.275,0,1.0
26,0.275,1,1.0
27,0.3,1,1.0
28,0.3,1,1.0
29,0.275,1,1.0
30,0.275,1,1.0
31,0.325,1,2.0
32,0.325,1,2.0
33,0.325,1,2.0
34,0.325,1,2.0
35,0.375,1,2.0
36,0.375,1,3.0
37,0.4,1,4.0
38,0.375,1,4.0
39,0.375,1,4.0
40,0.375,1,3.0
41,0.375,1,3.0
42,0.4,1,4.0
43,0.4,1,4.0
44,0.425,1,4.0
45,0.375,1,4.0
46,0.375,4,4.0
47,0.4,3,3.0
48,0.375,3,3.0
49,0.35,3,3.0
50,0.425,1,4.0
51,0.425,1,4.0
52,0.4,1,4.0
53,0.4,1,4.0
54,0.4,1,4.0
55,0.425,1,4.0
56,0.4,1,5.0
57,0.4,1,6.0
58,0.375,1,4.0
59,0.4,1,4.0
60,0.4,3,4.0
61,0.4,3,4.0
62,0.425,2,4.0
63,0.375,4,4.0
64,0.4,3,4.0
65,0.4,3,4.0
66,0.4,3,3.0
67,0.4,2,4.0
68,0.375,2,3.0
69,0.35,3,3.0
70,0.35,4,4.0
71,0.425,3,4.0
72,0.425,3,4.0
73,0.425,3,4.0
74,0.425,3,4.0
75,0.475,3,4.0
76,0.45,3,4.0
77,0.45,3,4.0
78,0.45,4,4.0
79,0.45,4,4.0
80,0.45,6,4.0
81,0.5,5,6.0
82,0.5,5,6.0
83,0.45,7,6.0
84,0.475,6,5.0
85,0.475,6,5.0
86,0.475,6,5.0
87,0.525,6,3.0
88,0.575,4,5.0
89,0.575,4,5.0
90,0.575,4,5.0
91,0.625,4,5.0
92,0.625,4,6.0
93,0.625,4,6.0
94,0.625,5,6.0
95,0.55,5,6.0
96,0.525,5,6.0
97,0.525,5,5.0
98,0.55,4,4.0
99,0.55,4,5.0
100,0.6,4,7.0
101,0.575,4,7.0
102,0.55,7,7.0
103,0.6,5,7.0
104,0.6,5,8.0
105,0.575,5,8.0
106,0.575,5,8.0
107,0.55,5,7.0
108,0.55,5,7.0
109,0.55,5,7.0
110,0.55,5,7.0
111,0.55,5,7.0
112,0.525,5,7.0
113,0.575,5,7.0
114,0.575,5,6.0
115,0.575,5,6.0
116,0.575,5,6.0
117,0.575,6,6.0
118,0.575,6,6.0
119,0.6,6,6.0
120,0.6,7,7.0
121,0.6,7,7.0
122,0.6,7,7.0
123,0.6,7,7.0
124,0.55,10,7.0
125,0.55,10,7.0
126,0.6,10,7.0
127,0.6,10,7.0
128,0.6,10,7.0
129,0.6,10,7.0
130,0.6,10,8.0
131,0.575,12,8.0
132,0.6,12,8.0
133,0.55,14,8.0
134,0.575,13,8.0
135,0.6,12,7.0
136,0.6,12,8.0
137,0.55,15,8.0
138,0.55,15,7.0
139,0.5,15,8.0
140,0.5,15,8.0
141,0.5,15,7.0
142,0.5,15,7.0
143,0.5,15,7.0
144,0.5,15,7.0
145,0.5,15,7.0
146,0.5,15,7.0
147,0.5,15,7.0
148,0.525,14,7.0
149,0.475,14,7.0
150,0.525,13,7.0
151,0.55,13,7.0
152,0.55,14,7.0
153,0.575,13,6.0
154,0.575,13,7.0
155,0.575,14,7.0
156,0.575,14,7.0
157,0.575,14,7.0
158,0.625,14,7.0
159,0.625,14,7.0
160,0.625,14,7.0
161,0.625,14,7.0
162,0.55,14,7.0
163,0.55,14,7.0
164,0.6,13,7.0
165,0.6,13,7.0
166,0.6,14,7.0
167,0.6,14,7.0
168,0.6,14,7.0
169,0.6,14,7.0
170,0.6,14,7.0
171,0.6,14,7.0
172,0.6,14,7.0
173,0.6,15,7.0
174,0.6,15,7.0
175,0.575,17,7.0
176,0.6,17,7.0
177,0.6,17,7.0
178,0.6,17,7.0
179,0.6,17,7.0
180,0.6,17,7.0
181,0.6,19,7.0
182,0.575,19,7.0
183,0.575,19,7.0
184,0.575,19,6.0
185,0.6,18,7.0
186,0.6,19,7.0
187,0.6,19,7.0
188,0.6,19,7.0
189,0.6,19,7.0
190,0.6,20,7.0
191,0.6,20,7.0
192,0.675,22,7.0
193,0.675,23,8.0
194,0.675,23,8.0
195,0.65,23,8.0
196,0.725,23,10.0
197,0.725,23,10.0
198,0.7,26,10.0
199,0.75,26,10.0
200,0.725,26,10.0
201,0.725,26,10.0
202,0.775,26,10.0
203,0.75,26,10.0
204,0.725,26,10.0
205,0.75,25,10.0
206,0.7,27,11.0
207,0.75,27,11.0
208,0.75,27,11.0
209,0.75,27,11.0
210,0.725,27,11.0
211,0.7,29,11.0
212,0.7,29,11.0
213,0.725,28,10.0
214,0.7,30,10.0
215,0.725,29,10.0
216,0.725,29,10.0
217,0.7,31,10.0
218,0.725,30,10.0
219,0.725,30,10.0
220,0.7,31,10.0
221,0.725,31,10.0
222,0.75,31,10.0
223,0.75,31,10.0
224,0.7,31,10.0
225,0.7,31,10.0
226,0.7,29,9.0
227,0.7,29,9.0
228,0.625,29,9.0
229,0.625,29,9.0
230,0.7,27,7.0
231,0.7,27,7.0
232,0.7,27,7.0
233,0.725,26,7.0
234,0.725,26,7.0
235,0.725,26,7.0
236,0.7,26,7.0
237,0.7,26,7.0
238,0.7,26,7.0
239,0.7,27,7.0
240,0.7,27,7.0
241,0.65,27,7.0
242,0.65,27,7.0
243,0.675,26,6.0
244,0.675,26,7.0
245,0.725,25,6.0
246,0.725,25,6.0
247,0.725,26,6.0
248,0.65,26,6.0
249,0.65,26,5.0
250,0.675,25,6.0
251,0.675,25,6.0
252,0.675,25,6.0
253,0.675,25,6.0
254,0.65,25,6.0
255,0.65,25,6.0
256,0.7,24,6.0
257,0.7,24,6.0
258,0.7,24,6.0
259,0.675,24,6.0
260,0.675,24,6.0
261,0.675,24,6.0
262,0.675,25,6.0
263,0.675,25,6.0
264,0.675,25,6.0
265,0.675,25,6.0
266,0.675,25,6.0
267,0.675,25,6.0
268,0.675,25,6.0
269,0.675,25,6.0
270,0.675,25,6.0
271,0.625,25,6.0
272,0.6,25,6.0
273,0.65,24,6.0
274,0.65,24,6.0
275,0.65,24,6.0
276,0.65,24,6.0
277,0.6,24,6.0
278,0.6,24,6.0
279,0.6,24,4.0
280,0.625,23,5.0
281,0.65,22,6.0
282,0.65,22,6.0
283,0.625,22,6.0
284,0.625,22,6.0
285,0.625,22,6.0
286,0.625,22,6.0
287,0.625,22,6.0
288,0.625,22,6.0
289,0.625,22,6.0
290,0.625,22,6.0
291,0.625,22,6.0
292,0.6,22,6.0
293,0.6,22,6.0
294,0.575,22,6.0
295,0.575,22,6.0
296,0.6,21,6.0
297,0.6,21,7.0
298,0.6,21,7.0
299,0.55,21,7.0
300,0.525,21,7.0
301,0.575,20,5.0
302,0.6,19,5.0
303,0.55,19,5.0
304,0.55,19,4.0
305,0.625,16,4.0
306,0.625,16,7.0
307,0.625,16,7.0
308,0.625,16,7.0
309,0.625,16,7.0
310,0.625,16,7.0
311,0.625,16,7.0
312,0.65,17,7.0
313,0.65,18,7.0
314,0.65,18,7.0
315,0.6,18,7.0
316,0.575,21,7.0
317,0.6,20,7.0
318,0.575,20,7.0
319,0.575,20,7.0
320,0.5,20,7.0
321,0.5,20,7.0
322,0.55,19,7.0
323,0.55,19,7.0
324,0.55,22,7.0
325,0.55,22,7.0
326,0.6,22,7.0
327,0.575,23,8.0
328,0.525,25,7.0
329,0.55,24,8.0
330,0.55,25,8.0
331,0.525,27,8.0
332,0.55,26,8.0
333,0.55,26,8.0
334,0.525,26,8.0
335,0.525,26,8.0
336,0.5,28,8.0
337,0.525,27,8.0
338,0.525,27,8.0
339,0.525,28,8.0
340,0.525,28,8.0
341,0.5,27,8.0
342,0.5,27,8.0
343,0.575,24,9.0
344,0.575,24,9.0
345,0.575,24,9.0
346,0.575,25,9.0
347,0.575,25,9.0
348,0.575,25,9.0
349,0.525,25,9.0
350,0.55,25,9.0
351,0.55,23,9.0
352,0.6,23,9.0
353,0.6,24,9.0
354,0.6,24,9.0
355,0.6,24,9.0
356,0.65,24,9.0
357,0.65,24,9.0
358,0.625,24,9.0
359,0.625,25,9.0
360,0.575,25,9.0
361,0.6,24,9.0
362,0.575,25,9.0
363,0.55,25,9.0
364,0.55,25,8.0
365,0.575,24,8.0
366,0.575,24,8.0
367,0.575,24,8.0
368,0.55,24,8.0
369,0.55,24,8.0
370,0.55,24,8.0
371,0.575,23,8.0
372,0.55,23,8.0
373,0.55,23,8.0
374,0.575,23,8.0
375,0.575,24,8.0
376,0.525,26,8.0
377,0.525,26,6.0
378,0.55,24,6.0
379,0.55,24,6.0
