tick,utilization,queue_depth,borrowed_gpu
0,0.0,0,0.0
1,0.0,0,0.0
2,0.0,0,0.0
3,0.0,0,0.0
4,0.0,0,0.0
5,0.0,0,0.0
6,0.0,0,0.0
7,0.0,0,0.0
8,0.0,0,0.0
9,0.0,0,0.0
10,0.0,0,0.0
11,0.0,0,0.0
12,0.0,0,0.0
13,0.0,0,0.0
14,0.0,0,0.0
15,0.025,0,0.0
16,0.025,0,0.0
17,0.025,0,0.0
18,0.025,0,0.0
19,0.025,0,0.0
20,0.025,0,0.0
21,0.025,0,0.0
22,0.025,0,0.0
23,0.025,0,0.0
24,0.025,0,0.0
25,0.05,0,0.0
26,0.05,0,0.0
27,0.05,0,0.0
28,0.05,0,0.0
29,0.05,0,0.0
30,0.1,0,0.0
31,0.1,0,0.0
32,0.1,0,0.0
33,0.1,0,0.0
34,0.1,0,0.0
35,0.125,0,0.0
36,0.125,0,0.0
37,0.125,0,0.0
38,0.125,0,0.0
39,0.125,0,0.0
40,0.15,0,0.0
41,0.15,0,0.0
42,0.15,0,0.0
43,0.15,0,0.0
44,0.15,0,0.0
45,0.15,0,0.0
46,0.15,0,0.0
47,0.15,0,0.0
48,0.15,0,0.0
49,0.15,0,0.0
50,0.175,0,0.0
51,0.175,0,0.0
52,0.175,0,0.0
53,0.2,0,0.0
54,0.2,0,0.0
55,0.2,0,0.0
56,0.2,0,0.0
57,0.2,0,0.0
58,0.2,0,0.0
59,0.2,0,0.0
60,0.175,0,0.0
61,0.175,0,0.0
62,0.175,0,0.0
63,0.175,0,0.0
64,0.175,0,0.0
65,0.175,0,0.0
66,0.175,0,0.0
67,0.175,0,0.0
68,0.175,0,0.0
69,0.175,0,0.0
70,0.175,0,0.0
71,0.15,0,0.0
72,0.175,0,0.0
73,0.2,0,0.0
74,0.2,0,0.0
75,0.2,0,0.0
76,0.2,0,1.0
77,0.2,0,1.0
78,0.2,0,1.0
79,0.2,0,1.0
80,0.2,0,1.0
81,0.2,0,1.0
82,0.2,0,1.0
83,0.2,0,1.0
84,0.2,0,1.0
85,0.2,0,1.0
86,0.2,0,1.0
87,0.2,0,1.0
88,0.2,0,1.0
89,0.2,0,1.0
90,0.175,0,1.0
91,0.175,0,1.0
92,0.175,0,1.0
93,0.175,0,1.0
94,0.175,0,1.0
95,0.175,0,1.0
96,0.175,0,1.0
97,0.175,0,1.0
98,0.175,0,1.0
99,0.2,0,1.0
100,0.2,0,1.0
101,0.2,0,1.0
102,0.2,0,1.0
103,0.2,0,1.0
104,0.2,0,1.0
105,0.2,0,1.0
106,0.3,0,1.0
107,0.3,0,1.0
108,0.275,0,1.0
109,0.275,0,1.0
110,0.275,0,1.0
111,0.275,0,1.0
112,0.275,0,2.0
113,0.275,0,2.0
114,0.275,0,2.0
115,0.275,0,2.0
116,0.275,0,1.0
117,0.275,0,1.0
118,0.375,0,1.0
119,0.375,0,1.0
120,0.375,0,1.0
121,0.375,0,1.0
122,0.425,1,1.0
123,0.425,1,1.0
124,0.375,1,1.0
125,0.4,1,1.0
126,0.4,1,1.0
127,0.4,1,1.0
128,0.4,1,2.0
129,0.4,1,2.0
130,0.4,1,2.0
131,0.4,1,2.0
132,0.4,1,2.0
133,0.4,1,2.0
134,0.375,1,2.0
135,0.375,1,2.0
136,0.375,3,2.0
137,0.375,3,2.0
138,0.375,3,2.0
139,0.375,3,2.0
140,0.375,3,2.0
141,0.375,3,2.0
142,0.375,3,2.0
143,0.375,3,2.0
144,0.375,3,2.0
145,0.375,3,2.0
146,0.375,3,2.0
147,0.4,3,2.0
148,0.4,2,1.0
149,0.4,2,1.0
150,0.4,2,1.0
151,0.4,2,1.0
152,0.4,2,2.0
153,0.4,2,2.0
154,0.4,2,2.0
155,0.4,2,2.0
156,0.375,1,2.0
157,0.475,1,2.0
158,0.475,1,2.0
159,0.475,1,2.0
160,0.475,1,2.0
161,0.475,1,2.0
162,0.525,1,2.0
163,0.525,1,2.0
164,0.525,1,1.0
165,0.55,1,1.0
166,0.55,1,1.0
167,0.55,1,1.0
168,0.55,0,2.0
169,0.55,0,2.0
170,0.55,0,2.0
171,0.525,0,2.0
172,0.5,0,2.0
173,0.5,0,2.0
174,0.5,0,2.0
175,0.5,0,2.0
176,0.5,1,2.0
177,0.5,1,2.0
178,0.5,1,2.0
179,0.5,1,2.0
180,0.525,1,1.0
181,0.525,1,1.0
182,0.525,1,1.0
183,0.55,1,1.0
184,0.55,1,1.0
185,0.55,1,1.0
186,0.55,1,1.0
187,0.575,1,1.0
188,0.575,1,2.0
189,0.575,1,2.0
190,0.575,1,2.0
191,0.575,1,2.0
192,0.575,1,2.0
193,0.55,1,2.0
194,0.55,1,2.0
195,0.55,1,2.0
196,0.55,1,2.0
197,0.55,1,2.0
198,0.55,1,2.0
199,0.55,1,2.0
200,0.5,2,2.0
201,0.5,3,2.0
202,0.5,3,2.0
203,0.5,3,2.0
204,0.5,2,3.0
205,0.5,2,3.0
206,0.5,2,3.0
207,0.5,2,3.0
208,0.525,1,3.0
209,0.475,1,3.0
210,0.5,1,3.0
211,0.5,1,3.0
212,0.5,1,4.0
213,0.5,1,4.0
214,0.5,1,4.0
215,0.5,1,4.0
216,0.5,1,4.0
217,0.5,1,4.0
218,0.525,1,4.0
219,0.525,1,4.0
220,0.525,2,4.0
221,0.525,2,4.0
222,0.525,2,4.0
223,0.5,2,4.0
224,0.5,3,4.0
225,0.5,3,4.0
226,0.5,3,4.0
227,0.5,3,4.0
228,0.5,3,4.0
229,0.5,3,4.0
230,0.5,3,4.0
231,0.525,3,4.0
232,0.525,2,4.0
233,0.525,2,4.0
234,0.525,2,4.0
235,0.525,2,4.0
236,0.525,2,4.0
237,0.525,2,4.0
238,0.525,2,4.0
239,0.6,1,4.0
240,0.6,1,4.0
241,0.625,1,4.0
242,0.625,1,4.0
243,0.625,1,4.0
244,0.625,1,5.0
245,0.625,1,5.0
246,0.625,1,5.0
247,0.625,1,5.0
248,0.625,1,5.0
249,0.6,1,5.0
250,0.6,1,5.0
251,0.6,1,5.0
252,0.625,1,5.0
253,0.625,1,5.0
254,0.6,1,5.0
255,0.6,1,5.0
256,0.6,2,5.0
257,0.6,2,5.0
258,0.55,2,5.0
259,0.55,2,5.0
260,0.55,2,6.0
261,0.55,2,6.0
262,0.55,2,6.0
263,0.55,2,6.0
264,0.55,2,6.0
265,0.575,2,6.0
266,0.575,2,6.0
267,0.575,2,6.0
268,0.575,2,5.0
269,0.575,2,5.0
270,0.575,2,5.0
271,0.575,2,5.0
272,0.575,2,5.0
273,0.6,1,5.0
274,0.6,1,5.0
275,0.6,1,5.0
276,0.6,1,5.0
277,0.6,1,5.0
278,0.6,1,5.0
279,0.6,1,5.0
280,0.6,1,5.0
281,0.625,1,5.0
282,0.625,1,5.0
283,0.625,1,5.0
284,0.625,1,4.0
285,0.625,1,4.0
286,0.625,1,4.0
287,0.625,1,4.0
288,0.625,1,5.0
289,0.625,1,5.0
290,0.625,1,5.0
291,0.625,1,5.0
292,0.625,0,5.0
293,0.675,0,5.0
294,0.675,0,5.0
295,0.675,0,5.0
296,0.675,1,6.0
297,0.725,1,6.0
298,0.725,1,6.0
299,0.725,1,6.0
300,0.8,0,7.0
301,0.8,0,7.0
302,0.775,0,7.0
303,0.775,0,7.0
304,0.775,0,7.0
305,0.775,0,7.0
306,0.8,0,7.0
307,0.8,0,7.0
308,0.8,0,7.0
309,0.8,0,7.0
310,0.8,0,7.0
311,0.8,0,7.0
312,0.8,0,8.0
313,0.8,0,8.0
314,0.8,0,8.0
315,0.825,0,8.0
316,0.825,0,8.0
317,0.825,0,8.0
318,0.85,0,8.0
319,0.85,0,8.0
320,0.85,0,8.0
321,0.85,0,8.0
322,0.85,0,8.0
323,0.85,0,8.0
324,0.85,0,8.0
325,0.8,0,8.0
326,0.8,0,8.0
327,0.8,0,8.0
328,0.775,0,8.0
329,0.725,0,8.0
330,0.725,0,8.0
331,0.7,0,8.0
332,0.675,1,8.0
333,0.625,1,8.0
334,0.625,1,8.0
335,0.625,1,8.0
336,0.625,1,8.0
337,0.625,1,8.0
338,0.6,1,8.0
339,0.6,1,8.0
340,0.6,1,6.0
341,0.6,1,6.0
342,0.6,1,6.0
343,0.6,0,6.0
344,0.6,2,6.0
345,0.6,2,6.0
346,0.6,2,6.0
347,0.575,2,6.0
348,0.575,1,6.0
349,0.575,1,6.0
350,0.575,1,6.0
351,0.575,1,6.0
352,0.575,1,4.0
353,0.6,1,4.0
354,0.6,1,4.0
355,0.6,1,4.0
356,0.625,1,4.0
357,0.625,1,4.0
358,0.625,1,4.0
359,0.625,1,4.0
360,0.65,2,6.0
361,0.65,2,6.0
362,0.65,2,6.0
363,0.65,2,6.0
364,0.65,3,6.0
365,0.675,3,6.0
366,0.675,3,6.0
367,0.675,3,6.0
368,0.675,2,8.0
369,0.65,2,8.0
370,0.65,2,8.0
371,0.65,2,8.0
372,0.65,2,8.0
373,0.65,2,8.0
374,0.65,2,8.0
375,0.65,2,8.0
376,0.65,2,7.0
377,0.65,2,7.0
378,0.625,2,7.0
379,0.625,2,7.0
