tick,utilization,queue_depth,borrowed_gpu
0,0.0,0,0.0
1,0.0,0,0.0
2,0.0,0,0.0
3,0.0,0,0.0
4,0.025,0,0.0
5,0.025,0,0.0
6,0.075,0,0.0
7,0.075,0,0.0
8,0.075,0,0.0
9,0.1,0,0.0
10,0.1,0,0.0
11,0.1,0,0.0
12,0.1,0,0.0
13,0.15,0,0.0
14,0.15,0,0.0
15,0.15,0,0.0
16,0.175,0,0.0
17,0.175,0,0.0
18,0.175,0,0.0
19,0.25,0,1.0
20,0.275,0,1.0
21,0.275,0,1.0
22,0.275,0,1.0
23,0.275,0,1.0
24,0.275,0,1.0
25,0.275,0,1.0
26,0.325,0,1.0
27,0.325,1,3.0
28,0.325,1,3.0
29,0.325,1,3.0
30,0.325,1,3.0
31,0.375,1,3.0
32,0.375,1,3.0
33,0.375,1,3.0
34,0.375,1,3.0
35,0.425,1,3.0
36,0.4,1,5.0
37,0.425,1,5.0
38,0.425,1,5.0
39,0.425,1,5.0
40,0.4,1,5.0
41,0.4,1,5.0
42,0.425,1,5.0
43,0.425,1,4.0
44,0.45,1,4.0
45,0.45,1,4.0
46,0.525,1,4.0
47,0.525,1,7.0
48,0.525,1,7.0
49,0.525,1,7.0
50,0.525,1,7.0
51,0.5,1,7.0
52,0.5,1,7.0
53,0.45,1,6.0
54,0.45,1,6.0
55,0.4,3,6.0
56,0.425,2,6.0
57,0.475,1,5.0
58,0.475,1,5.0
59,0.5,1,5.0
60,0.525,3,6.0
61,0.45,3,6.0
62,0.475,2,5.0
63,0.425,5,5.0
64,0.475,4,5.0
65,0.475,4,5.0
66,0.45,4,5.0
67,0.45,4,5.0
68,0.45,4,5.0
69,0.45,5,5.0
70,0.475,6,5.0
71,0.45,6,5.0
72,0.45,6,5.0
73,0.475,5,4.0
74,0.475,5,5.0
75,0.475,6,5.0
76,0.45,6,5.0
77,0.45,6,5.0
78,0.5,5,4.0
79,0.5,6,6.0
80,0.55,7,7.0
81,0.55,7,9.0
82,0.5,7,9.0
83,0.525,8,9.0
84,0.55,6,7.0
85,0.55,6,5.0
86,0.55,7,5.0
87,0.6,7,5.0
88,0.575,7,6.0
89,0.55,7,6.0
90,0.575,6,5.0
91,0.6,6,5.0
92,0.6,6,5.0
93,0.6,4,6.0
94,0.675,4,6.0
95,0.675,4,7.0
96,0.675,4,7.0
97,0.65,4,7.0
98,0.625,4,7.0
99,0.625,4,6.0
100,0.6,5,6.0
101,0.6,5,6.0
102,0.65,5,5.0
103,0.65,5,5.0
104,0.625,5,5.0
105,0.625,5,5.0
106,0.625,4,5.0
107,0.6,4,5.0
108,0.6,4,5.0
109,0.6,4,5.0
110,0.6,4,5.0
111,0.6,4,5.0
112,0.6,4,5.0
113,0.65,4,5.0
114,0.65,4,5.0
115,0.65,4,5.0
116,0.65,4,5.0
117,0.65,5,5.0
118,0.65,5,5.0
119,0.675,5,5.0
120,0.625,6,6.0
121,0.625,6,5.0
122,0.625,6,5.0
123,0.575,6,5.0
124,0.575,7,5.0
125,0.55,7,6.0
126,0.6,7,5.0
127,0.525,6,6.0
128,0.525,6,6.0
129,0.6,4,6.0
130,0.6,4,7.0
131,0.625,4,7.0
132,0.575,5,7.0
133,0.6,5,7.0
134,0.65,4,9.0
135,0.65,4,9.0
136,0.65,4,9.0
137,0.65,5,9.0
138,0.625,5,11.0
139,0.625,5,11.0
140,0.65,4,10.0
141,0.65,4,10.0
142,0.65,4,10.0
143,0.65,4,10.0
144,0.65,4,10.0
145,0.65,4,10.0
146,0.6,4,10.0
147,0.575,3,10.0
148,0.625,2,8.0
149,0.625,2,9.0
150,0.675,1,9.0
151,0.675,1,9.0
152,0.675,0,10.0
153,0.65,0,10.0
154,0.65,0,7.0
155,0.675,0,7.0
156,0.675,0,7.0
157,0.65,0,7.0
158,0.6,2,7.0
159,0.65,1,7.0
160,0.65,1,7.0
161,0.65,1,7.0
162,0.65,1,7.0
163,0.65,1,7.0
164,0.675,1,8.0
165,0.625,1,8.0
166,0.625,2,8.0
167,0.625,2,6.0
168,0.625,2,6.0
169,0.6,2,6.0
170,0.6,2,6.0
171,0.6,2,6.0
172,0.6,2,6.0
173,0.625,2,6.0
174,0.65,2,7.0
175,0.6,2,8.0
176,0.65,2,7.0
177,0.7,1,7.0
178,0.7,1,8.0
179,0.7,1,8.0
180,0.7,1,8.0
181,0.725,2,8.0
182,0.7,2,9.0
183,0.7,2,9.0
184,0.675,2,9.0
185,0.675,2,9.0
186,0.725,2,10.0
187,0.725,2,10.0
188,0.725,2,10.0
189,0.675,2,10.0
190,0.675,2,10.0
191,0.675,2,10.0
192,0.775,2,10.0
193,0.8,3,10.0
194,0.775,3,10.0
195,0.8,3,9.0
196,0.825,4,9.0
197,0.825,4,9.0
198,0.775,7,9.0
199,0.85,7,9.0
200,0.875,7,10.0
201,0.875,7,10.0
202,0.9,7,10.0
203,0.875,7,10.0
204,0.875,7,10.0
205,0.875,6,10.0
206,0.825,8,10.0
207,0.9,7,10.0
208,0.825,7,11.0
209,0.8,7,11.0
210,0.825,5,13.0
211,0.825,5,12.0
212,0.85,5,12.0
213,0.775,5,12.0
214,0.8,5,11.0
215,0.825,4,13.0
216,0.825,4,13.0
217,0.8,6,12.0
218,0.8,5,11.0
219,0.75,5,11.0
220,0.775,5,10.0
221,0.825,5,12.0
222,0.8,7,14.0
223,0.825,6,14.0
224,0.825,6,14.0
225,0.825,6,14.0
226,0.825,6,14.0
227,0.825,6,14.0
228,0.825,6,14.0
229,0.825,6,14.0
230,0.825,6,14.0
231,0.8,6,14.0
232,0.8,6,14.0
233,0.825,5,13.0
234,0.825,5,13.0
235,0.825,5,13.0
236,0.8,5,13.0
237,0.75,5,13.0
238,0.75,5,11.0
239,0.75,6,10.0
240,0.7,6,10.0
241,0.7,6,10.0
242,0.7,6,10.0
243,0.7,6,10.0
244,0.725,6,10.0
245,0.725,7,10.0
246,0.75,6,8.0
247,0.675,6,8.0
248,0.675,6,8.0
249,0.725,4,11.0
250,0.725,4,9.0
251,0.725,4,9.0
252,0.7,4,9.0
253,0.675,4,9.0
254,0.675,4,9.0
255,0.675,4,8.0
256,0.575,5,8.0
257,0.575,5,7.0
258,0.55,5,7.0
259,0.525,5,7.0
260,0.525,5,7.0
261,0.525,5,7.0
262,0.4,7,7.0
263,0.4,6,7.0
264,0.425,5,8.0
265,0.425,4,7.0
266,0.425,4,7.0
267,0.45,3,7.0
268,0.4,3,8.0
269,0.35,3,8.0
270,0.325,3,7.0
271,0.325,3,6.0
272,0.35,2,6.0
273,0.275,2,6.0
274,0.275,2,4.0
275,0.3,1,4.0
276,0.3,1,4.0
277,0.3,1,4.0
278,0.3,1,4.0
279,0.3,1,4.0
280,0.3,1,4.0
281,0.3,1,4.0
282,0.3,1,4.0
283,0.275,1,4.0
284,0.275,1,4.0
285,0.275,1,4.0
286,0.275,1,4.0
287,0.275,1,4.0
288,0.275,1,4.0
289,0.25,1,4.0
290,0.25,1,4.0
291,0.25,1,3.0
292,0.25,1,3.0
293,0.225,1,3.0
294,0.225,1,3.0
295,0.2,0,3.0
296,0.25,0,5.0
297,0.25,0,5.0
298,0.25,0,5.0
299,0.25,0,5.0
300,0.25,0,5.0
301,0.25,0,5.0
302,0.225,0,5.0
303,0.25,0,5.0
304,0.25,0,5.0
305,0.25,0,5.0
306,0.25,0,5.0
307,0.25,0,5.0
308,0.2,0,5.0
309,0.175,0,5.0
310,0.15,0,3.0
311,0.15,0,2.0
312,0.2,0,2.0
313,0.25,0,4.0
314,0.25,0,4.0
315,0.25,0,4.0
316,0.325,0,6.0
317,0.325,0,6.0
318,0.3,0,6.0
319,0.3,0,6.0
320,0.3,0,5.0
321,0.3,0,5.0
322,0.3,0,5.0
323,0.3,0,5.0
324,0.375,0,5.0
325,0.375,0,5.0
326,0.35,1,5.0
327,0.35,1,5.0
328,0.375,1,4.0
329,0.325,1,4.0
330,0.325,2,4.0
331,0.375,1,3.0
332,0.375,1,3.0
333,0.325,1,3.0
334,0.325,1,3.0
335,0.325,1,2.0
336,0.35,1,2.0
337,0.35,1,2.0
338,0.35,1,2.0
339,0.375,1,2.0
340,0.375,1,2.0
341,0.375,1,2.0
342,0.375,1,2.0
343,0.375,1,2.0
344,0.35,1,2.0
345,0.35,1,2.0
346,0.375,1,1.0
347,0.375,1,1.0
348,0.375,1,1.0
349,0.35,2,1.0
350,0.375,1,2.0
351,0.375,1,2.0
352,0.375,1,2.0
353,0.4,1,2.0
354,0.4,1,2.0
355,0.4,1,2.0
356,0.45,1,2.0
357,0.45,1,2.0
358,0.425,1,2.0
359,0.4,1,2.0
360,0.45,0,3.0
361,0.45,0,3.0
362,0.5,0,3.0
363,0.5,0,3.0
364,0.525,0,3.0
365,0.525,0,4.0
366,0.475,0,4.0
367,0.475,0,4.0
368,0.475,0,3.0
369,0.5,0,3.0
370,0.5,0,4.0
371,0.5,0,4.0
372,0.5,0,4.0
373,0.475,0,4.0
374,0.5,0,3.0
375,0.525,0,3.0
376,0.525,0,4.0
377,0.525,0,5.0
378,0.45,0,4.0
379,0.4,0,4.0
