tick,utilization,queue_depth,borrowed_gpu
0,0.0,0,0.0
1,0.0,0,0.0
2,0.0,0,0.0
3,0.0,0,0.0
4,0.025,0,0.0
5,0.025,0,0.0
6,0.075,0,0.0
7,0.075,0,0.0
8,0.075,0,0.0
9,0.1,0,0.0
10,0.1,0,0.0
11,0.1,0,0.0
12,0.1,0,0.0
13,0.15,0,0.0
14,0.15,0,1.0
15,0.15,0,1.0
16,0.175,0,1.0
17,0.175,0,1.0
18,0.175,0,1.0
19,0.25,0,1.0
20,0.275,0,1.0
21,0.275,0,1.0
22,0.275,0,1.0
23,0.275,0,1.0
24,0.275,0,1.0
25,0.275,0,1.0
26,0.275,1,1.0
27,0.3,1,1.0
28,0.3,1,1.0
29,0.3,1,1.0
30,0.275,1,1.0
31,0.325,1,1.0
32,0.325,1,2.0
33,0.325,1,2.0
34,0.325,1,2.0
35,0.375,1,2.0
36,0.375,1,3.0
37,0.4,1,4.0
38,0.4,1,4.0
39,0.4,1,4.0
40,0.4,1,4.0
41,0.45,1,4.0
42,0.475,1,7.0
43,0.475,1,7.0
44,0.5,1,7.0
45,0.5,1,7.0
46,0.55,2,7.0
47,0.55,2,9.0
48,0.55,2,9.0
49,0.55,2,9.0
50,0.5,2,9.0
51,0.475,2,9.0
52,0.475,2,7.0
53,0.475,2,6.0
54,0.475,2,6.0
55,0.5,2,6.0
56,0.5,2,7.0
57,0.525,2,8.0
58,0.525,2,8.0
59,0.5,4,8.0
60,0.5,5,8.0
61,0.525,4,7.0
62,0.525,4,7.0
63,0.475,6,7.0
64,0.5,5,7.0
65,0.525,4,7.0
66,0.525,4,7.0
67,0.525,4,7.0
68,0.525,4,7.0
69,0.525,4,7.0
70,0.55,5,8.0
71,0.55,4,8.0
72,0.55,4,8.0
73,0.55,4,8.0
74,0.525,4,8.0
75,0.525,5,8.0
76,0.5,5,7.0
77,0.5,5,7.0
78,0.5,6,7.0
79,0.525,5,7.0
80,0.525,7,8.0
81,0.6,5,9.0
82,0.575,5,9.0
83,0.525,7,8.0
84,0.575,6,6.0
85,0.6,6,8.0
86,0.575,6,9.0
87,0.625,6,10.0
88,0.65,5,10.0
89,0.65,5,10.0
90,0.65,5,10.0
91,0.675,6,10.0
92,0.675,6,10.0
93,0.675,6,10.0
94,0.625,8,10.0
95,0.65,7,9.0
96,0.675,6,10.0
97,0.675,6,10.0
98,0.65,6,10.0
99,0.65,6,10.0
100,0.675,6,10.0
101,0.65,6,10.0
102,0.675,7,10.0
103,0.7,6,9.0
104,0.65,6,9.0
105,0.65,6,7.0
106,0.7,5,7.0
107,0.675,5,7.0
108,0.675,5,7.0
109,0.675,5,6.0
110,0.675,5,6.0
111,0.65,5,6.0
112,0.65,5,6.0
113,0.725,4,5.0
114,0.725,4,6.0
115,0.7,4,6.0
116,0.7,4,6.0
117,0.675,6,6.0
118,0.7,5,6.0
119,0.725,5,6.0
120,0.7,6,7.0
121,0.7,6,6.0
122,0.7,6,6.0
123,0.7,6,6.0
124,0.7,6,6.0
125,0.7,6,6.0
126,0.775,5,6.0
127,0.725,5,6.0
128,0.65,5,6.0
129,0.725,4,5.0
130,0.7,4,5.0
131,0.725,4,6.0
132,0.65,6,6.0
133,0.75,3,6.0
134,0.75,3,7.0
135,0.75,3,7.0
136,0.75,3,7.0
137,0.775,3,7.0
138,0.75,3,7.0
139,0.75,3,7.0
140,0.775,2,7.0
141,0.775,2,7.0
142,0.775,2,7.0
143,0.7,2,7.0
144,0.7,2,5.0
145,0.775,0,7.0
146,0.775,0,7.0
147,0.725,0,7.0
148,0.725,0,7.0
149,0.675,0,5.0
150,0.7,0,5.0
151,0.675,1,5.0
152,0.725,1,5.0
153,0.675,1,5.0
154,0.675,1,5.0
155,0.7,1,5.0
156,0.7,1,6.0
157,0.675,1,6.0
158,0.7,1,5.0
159,0.7,1,5.0
160,0.675,1,5.0
161,0.675,1,5.0
162,0.675,1,5.0
163,0.675,1,5.0
164,0.7,1,5.0
165,0.65,1,5.0
166,0.625,1,5.0
167,0.625,1,5.0
168,0.625,1,5.0
169,0.625,1,5.0
170,0.625,1,5.0
171,0.625,1,5.0
172,0.625,1,5.0
173,0.675,1,5.0
174,0.65,3,7.0
175,0.65,2,7.0
176,0.6,4,6.0
177,0.675,2,7.0
178,0.675,2,7.0
179,0.675,2,7.0
180,0.675,2,7.0
181,0.725,3,7.0
182,0.7,3,7.0
183,0.7,3,7.0
184,0.725,2,7.0
185,0.725,2,8.0
186,0.725,2,8.0
187,0.7,2,8.0
188,0.725,1,9.0
189,0.65,1,9.0
190,0.65,2,9.0
191,0.575,2,9.0
192,0.625,2,9.0
193,0.65,3,11.0
194,0.625,2,11.0
195,0.575,4,12.0
196,0.6,4,12.0
197,0.6,4,13.0
198,0.7,4,14.0
199,0.75,3,14.0
200,0.725,4,14.0
201,0.7,4,14.0
202,0.7,5,14.0
203,0.7,5,14.0
204,0.7,5,14.0
205,0.7,5,14.0
206,0.65,8,14.0
207,0.6,9,14.0
208,0.6,9,14.0
209,0.6,9,14.0
210,0.6,9,14.0
211,0.6,10,14.0
212,0.6,10,14.0
213,0.6,10,14.0
214,0.55,11,14.0
215,0.575,10,12.0
216,0.6,9,12.0
217,0.625,9,12.0
218,0.6,9,12.0
219,0.6,9,12.0
220,0.625,10,12.0
221,0.675,8,14.0
222,0.65,10,14.0
223,0.675,9,14.0
224,0.65,9,14.0
225,0.65,9,13.0
226,0.65,9,13.0
227,0.625,9,13.0
228,0.625,9,13.0
229,0.625,9,13.0
230,0.625,9,13.0
231,0.625,9,13.0
232,0.6,9,13.0
233,0.6,9,13.0
234,0.575,9,12.0
235,0.575,9,12.0
236,0.575,7,13.0
237,0.625,7,13.0
238,0.6,7,11.0
239,0.65,7,11.0
240,0.6,7,10.0
241,0.625,6,8.0
242,0.625,6,8.0
243,0.6,6,8.0
244,0.625,6,7.0
245,0.65,6,7.0
246,0.625,6,7.0
247,0.65,6,7.0
248,0.65,6,7.0
249,0.625,6,7.0
250,0.625,6,7.0
251,0.625,6,7.0
252,0.625,6,7.0
253,0.6,6,7.0
254,0.6,6,7.0
255,0.6,6,6.0
256,0.575,6,6.0
257,0.575,6,6.0
258,0.6,5,6.0
259,0.525,5,6.0
260,0.525,5,4.0
261,0.425,6,4.0
262,0.475,5,3.0
263,0.425,5,5.0
264,0.425,5,5.0
265,0.425,5,4.0
266,0.425,5,4.0
267,0.425,5,4.0
268,0.4,5,4.0
269,0.4,5,4.0
270,0.425,4,4.0
271,0.425,4,4.0
272,0.425,4,4.0
273,0.4,4,4.0
274,0.4,4,4.0
275,0.4,4,4.0
276,0.4,4,4.0
277,0.4,4,4.0
278,0.4,4,4.0
279,0.4,4,4.0
280,0.35,4,4.0
281,0.325,4,4.0
282,0.35,2,3.0
283,0.35,2,3.0
284,0.4,0,1.0
285,0.4,0,3.0
286,0.375,0,3.0
287,0.35,0,3.0
288,0.35,0,3.0
289,0.35,0,3.0
290,0.35,0,3.0
291,0.325,0,3.0
292,0.275,0,3.0
293,0.275,0,3.0
294,0.275,0,3.0
295,0.275,0,3.0
296,0.275,0,3.0
297,0.275,0,3.0
298,0.275,0,3.0
299,0.275,0,3.0
300,0.225,0,3.0
301,0.225,0,2.0
302,0.225,0,2.0
303,0.25,0,2.0
304,0.25,0,2.0
305,0.225,0,2.0
306,0.225,0,2.0
307,0.225,0,2.0
308,0.2,0,2.0
309,0.2,0,2.0
310,0.2,0,2.0
311,0.2,0,2.0
312,0.25,0,3.0
313,0.3,0,4.0
314,0.3,0,4.0
315,0.3,0,4.0
316,0.35,0,5.0
317,0.35,0,5.0
318,0.35,0,5.0
319,0.35,0,5.0
320,0.35,0,5.0
321,0.35,0,5.0
322,0.35,0,5.0
323,0.35,0,5.0
324,0.325,1,5.0
325,0.3,1,5.0
326,0.375,0,4.0
327,0.375,1,5.0
328,0.4,0,5.0
329,0.375,0,5.0
330,0.4,0,5.0
331,0.425,0,5.0
332,0.425,0,5.0
333,0.4,0,5.0
334,0.4,0,5.0
335,0.4,0,4.0
336,0.4,0,4.0
337,0.4,0,4.0
338,0.4,0,4.0
339,0.425,0,4.0
340,0.425,0,4.0
341,0.425,0,4.0
342,0.425,0,4.0
343,0.425,0,4.0
344,0.425,0,4.0
345,0.425,0,4.0
346,0.45,0,4.0
347,0.4,0,4.0
348,0.4,0,4.0
349,0.425,0,2.0
350,0.425,0,2.0
351,0.425,0,2.0
352,0.425,0,2.0
353,0.4,0,2.0
354,0.4,0,2.0
355,0.4,0,2.0
356,0.45,0,2.0
357,0.45,0,2.0
358,0.45,0,2.0
359,0.475,0,2.0
360,0.475,0,2.0
361,0.475,0,2.0
362,0.525,0,3.0
363,0.525,0,3.0
364,0.55,0,3.0
365,0.55,0,4.0
366,0.55,0,4.0
367,0.55,0,4.0
368,0.55,0,4.0
369,0.5,2,4.0
370,0.525,1,4.0
371,0.525,1,3.0
372,0.525,1,3.0
373,0.525,1,3.0
374,0.55,1,3.0
375,0.575,1,3.0
376,0.525,2,4.0
377,0.5,2,5.0
378,0.5,1,3.0
379,0.5,1,2.0
