tick,utilization,queue_depth,borrowed_gpu
0,0.0,0,0.0
1,0.0,0,0.0
2,0.0,0,0.0
3,0.0,0,0.0
4,0.025,0,0.0
5,0.025,0,0.0
6,0.075,0,0.0
7,0.075,0,0.0
8,0.075,0,0.0
9,0.1,0,0.0
10,0.1,0,0.0
11,0.1,0,0.0
12,0.1,0,0.0
13,0.15,0,0.0
14,0.15,0,0.0
15,0.15,0,0.0
16,0.175,0,0.0
17,0.175,0,0.0
18,0.175,0,0.0
19,0.25,0,1.0
20,0.275,0,1.0
21,0.275,0,1.0
22,0.275,0,1.0
23,0.275,0,1.0
24,0.275,0,1.0
25,0.275,0,1.0
26,0.325,0,1.0
27,0.325,1,3.0
28,0.325,1,3.0
29,0.3,1,3.0
30,0.3,1,3.0
31,0.35,1,3.0
32,0.35,1,3.0
33,0.35,1,3.0
34,0.35,1,3.0
35,0.4,1,3.0
36,0.375,1,4.0
37,0.4,1,4.0
38,0.375,1,4.0
39,0.375,1,4.0
40,0.35,1,3.0
41,0.375,1,4.0
42,0.4,1,4.0
43,0.4,1,4.0
44,0.425,1,4.0
45,0.375,1,4.0
46,0.45,1,4.0
47,0.45,1,5.0
48,0.425,1,5.0
49,0.4,1,5.0
50,0.4,0,4.0
51,0.4,0,4.0
52,0.4,0,4.0
53,0.4,0,4.0
54,0.4,0,4.0
55,0.35,2,4.0
56,0.375,1,4.0
57,0.375,1,3.0
58,0.35,1,2.0
59,0.375,1,3.0
60,0.4,1,3.0
61,0.425,1,4.0
62,0.425,1,4.0
63,0.375,4,4.0
64,0.425,3,4.0
65,0.425,3,4.0
66,0.4,3,4.0
67,0.4,3,4.0
68,0.4,2,4.0
69,0.4,2,4.0
70,0.425,3,4.0
71,0.425,3,4.0
72,0.425,3,4.0
73,0.425,3,4.0
74,0.4,3,4.0
75,0.425,3,4.0
76,0.45,1,3.0
77,0.45,1,5.0
78,0.475,1,6.0
79,0.45,3,6.0
80,0.55,2,6.0
81,0.55,2,7.0
82,0.5,2,6.0
83,0.5,2,5.0
84,0.5,2,5.0
85,0.5,3,5.0
86,0.55,2,5.0
87,0.575,2,5.0
88,0.575,2,5.0
89,0.575,2,5.0
90,0.575,2,5.0
91,0.625,2,5.0
92,0.625,2,6.0
93,0.625,2,6.0
94,0.65,2,6.0
95,0.575,2,7.0
96,0.575,2,6.0
97,0.575,2,6.0
98,0.575,2,6.0
99,0.575,2,6.0
100,0.575,3,6.0
101,0.55,3,6.0
102,0.55,5,6.0
103,0.575,4,6.0
104,0.575,4,5.0
105,0.55,4,5.0
106,0.55,4,5.0
107,0.575,3,6.0
108,0.575,3,6.0
109,0.575,3,6.0
110,0.575,3,6.0
111,0.575,3,6.0
112,0.575,3,6.0
113,0.6,3,6.0
114,0.6,3,6.0
115,0.625,2,5.0
116,0.625,2,6.0
117,0.6,4,7.0
118,0.625,3,6.0
119,0.65,4,7.0
120,0.625,4,7.0
121,0.625,4,6.0
122,0.625,4,6.0
123,0.625,4,6.0
124,0.625,5,6.0
125,0.625,5,6.0
126,0.675,5,6.0
127,0.675,5,6.0
128,0.675,5,6.0
129,0.675,5,6.0
130,0.675,5,6.0
131,0.7,5,7.0
132,0.675,7,7.0
133,0.725,6,7.0
134,0.725,6,8.0
135,0.725,6,8.0
136,0.725,6,8.0
137,0.7,8,8.0
138,0.65,8,8.0
139,0.7,6,9.0
140,0.7,6,9.0
141,0.7,6,9.0
142,0.7,6,9.0
143,0.7,6,9.0
144,0.7,6,9.0
145,0.7,6,9.0
146,0.7,6,9.0
147,0.7,6,9.0
148,0.675,6,9.0
149,0.6,6,9.0
150,0.675,4,8.0
151,0.725,3,9.0
152,0.7,5,8.0
153,0.75,3,8.0
154,0.75,3,9.0
155,0.775,3,9.0
156,0.775,3,9.0
157,0.775,3,9.0
158,0.825,3,9.0
159,0.825,3,9.0
160,0.825,3,9.0
161,0.825,3,9.0
162,0.75,3,9.0
163,0.75,3,8.0
164,0.775,3,8.0
165,0.775,3,8.0
166,0.8,3,8.0
167,0.8,3,9.0
168,0.8,3,9.0
169,0.8,3,9.0
170,0.8,3,9.0
171,0.8,3,9.0
172,0.8,3,9.0
173,0.775,5,9.0
174,0.825,4,9.0
175,0.825,4,10.0
176,0.775,7,10.0
177,0.825,6,10.0
178,0.825,6,10.0
179,0.825,6,10.0
180,0.825,6,10.0
181,0.825,8,10.0
182,0.8,8,10.0
183,0.8,8,10.0
184,0.8,8,10.0
185,0.825,7,10.0
186,0.8,8,10.0
187,0.775,8,10.0
188,0.775,8,9.0
189,0.8,7,10.0
190,0.8,8,10.0
191,0.775,8,10.0
192,0.8,10,10.0
193,0.775,11,9.0
194,0.825,11,10.0
195,0.8,11,11.0
196,0.775,12,13.0
197,0.775,12,11.0
198,0.8,13,11.0
199,0.875,12,11.0
200,0.85,12,10.0
201,0.85,12,9.0
202,0.825,13,8.0
203,0.825,13,8.0
204,0.8,14,8.0
205,0.8,14,8.0
206,0.8,15,8.0
207,0.8,16,8.0
208,0.8,16,8.0
209,0.8,16,8.0
210,0.8,16,8.0
211,0.775,17,8.0
212,0.775,17,8.0
213,0.825,15,7.0
214,0.8,17,7.0
215,0.825,16,7.0
216,0.825,16,7.0
217,0.825,16,7.0
218,0.825,16,7.0
219,0.85,15,6.0
220,0.85,17,6.0
221,0.925,15,9.0
222,0.9,17,9.0
223,0.925,16,9.0
224,0.9,15,9.0
225,0.85,15,9.0
226,0.85,14,6.0
227,0.9,12,7.0
228,0.875,12,8.0
229,0.875,12,8.0
230,0.85,12,7.0
231,0.85,12,7.0
232,0.875,11,6.0
233,0.875,11,6.0
234,0.875,11,6.0
235,0.875,11,6.0
236,0.85,11,6.0
237,0.85,11,6.0
238,0.85,11,6.0
239,0.8,11,6.0
240,0.8,11,6.0
241,0.825,9,6.0
242,0.825,9,9.0
243,0.8,9,9.0
244,0.775,10,8.0
245,0.825,9,8.0
246,0.825,9,9.0
247,0.775,10,9.0
248,0.775,10,9.0
249,0.8,9,9.0
250,0.8,9,9.0
251,0.8,9,9.0
252,0.8,9,9.0
253,0.775,9,9.0
254,0.775,9,9.0
255,0.775,9,9.0
256,0.8,9,9.0
257,0.8,9,9.0
258,0.8,9,9.0
259,0.8,9,9.0
260,0.8,9,9.0
261,0.8,9,9.0
262,0.775,11,9.0
263,0.8,10,9.0
264,0.75,10,9.0
265,0.75,10,9.0
266,0.8,8,11.0
267,0.8,8,11.0
268,0.75,8,11.0
269,0.75,8,11.0
270,0.775,6,11.0
271,0.775,6,11.0
272,0.75,6,11.0
273,0.75,6,11.0
274,0.75,6,11.0
275,0.75,6,11.0
276,0.7,6,11.0
277,0.7,6,11.0
278,0.75,5,11.0
279,0.725,5,11.0
280,0.725,5,10.0
281,0.75,4,10.0
282,0.75,4,10.0
283,0.725,4,10.0
284,0.725,4,10.0
285,0.725,4,10.0
286,0.7,4,12.0
287,0.7,4,11.0
288,0.7,4,11.0
289,0.7,4,11.0
290,0.7,4,11.0
291,0.7,4,11.0
292,0.7,4,11.0
293,0.65,4,11.0
294,0.65,4,10.0
295,0.65,4,10.0
296,0.65,4,10.0
297,0.625,4,10.0
298,0.6,4,10.0
299,0.575,4,9.0
300,0.575,4,9.0
301,0.525,5,8.0
302,0.5,5,8.0
303,0.525,5,9.0
304,0.525,5,8.0
305,0.525,5,8.0
306,0.525,5,8.0
307,0.525,5,8.0
308,0.525,5,8.0
309,0.525,5,8.0
310,0.525,5,8.0
311,0.475,5,8.0
312,0.475,7,8.0
313,0.475,8,8.0
314,0.475,8,10.0
315,0.475,8,10.0
316,0.5,9,11.0
317,0.5,9,11.0
318,0.5,8,11.0
319,0.5,8,9.0
320,0.475,8,9.0
321,0.475,8,9.0
322,0.475,8,9.0
323,0.475,8,9.0
324,0.5,10,9.0
325,0.5,10,9.0
326,0.55,10,9.0
327,0.55,10,10.0
328,0.5,10,10.0
329,0.5,10,10.0
330,0.5,10,10.0
331,0.525,10,11.0
332,0.6,8,11.0
333,0.575,8,11.0
334,0.575,7,11.0
335,0.625,5,10.0
336,0.575,7,10.0
337,0.6,6,10.0
338,0.625,5,9.0
339,0.6,6,9.0
340,0.6,6,9.0
341,0.575,5,8.0
342,0.575,5,8.0
343,0.575,5,8.0
344,0.55,5,8.0
345,0.55,5,7.0
346,0.575,5,7.0
347,0.575,5,7.0
348,0.575,5,7.0
349,0.575,6,7.0
350,0.575,6,7.0
351,0.575,6,7.0
352,0.55,6,7.0
353,0.575,6,7.0
354,0.55,6,7.0
355,0.55,6,7.0
356,0.6,6,7.0
357,0.575,6,7.0
358,0.575,6,6.0
359,0.6,6,6.0
360,0.55,6,6.0
361,0.55,6,6.0
362,0.55,7,6.0
363,0.55,7,6.0
364,0.525,9,6.0
365,0.55,8,6.0
366,0.55,8,6.0
367,0.525,8,6.0
368,0.525,8,5.0
369,0.525,9,5.0
370,0.525,8,5.0
371,0.525,8,4.0
372,0.475,8,6.0
373,0.475,8,5.0
374,0.5,7,5.0
375,0.5,8,5.0
376,0.55,7,6.0
377,0.525,7,7.0
378,0.5,5,7.0
379,0.575,3,9.0
